id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,minted_market_cap,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
825,Tether USDt,USDT,tether,163957,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'rsk-rbtc-ecosystem', 'venom-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'peaq-ecosystem', 'apertum-ecosystem', 'etherlink-ecosystem', 'duckchain-ecosystem', 'onus-ecosystem', 'sophon-ecosystem', 'zedxion-smart-chain-ecosystem', 'xlayer-ecosystem']",,186906835256.83847,188851514010.53958,True,188788208218.12,,3,,,,2025-12-23T23:20:00.000Z,0.9996647853592587,76758934537.21678,-9.1646,0.00516071,0.0268156,-0.07542658,0.00033239,-0.06916806,-0.08494651,186844181349.20575,6.3284,188788208218.12,,2025-12-23T23:20:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2025-12-24 04:21:46.073866
1839,BNB,BNB,bnb,3020,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate', 'binance-ecosystem', 'binance-listing', 'etherlink-ecosystem', 'made-in-china']",137734886.82999998,137734886.82999998,137734886.82999998,False,115992670131.08,,4,,,,2025-12-23T23:21:00.000Z,842.1444472106758,1696609553.3250232,-13.453,-0.14149859,-1.89973184,-3.53540498,-0.60981232,-23.982937,-17.23156658,115992670131.07533,3.9287,115992670131.08,,2025-12-23T23:21:00.000Z,,,,,,2025-12-24 04:21:46.073866
52,XRP,XRP,xrp,1774,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'xrp-ecosystem', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'klaytn-ecosystem', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'iso-20022']",100000000000.0,60572944636.0,99985740916.0,False,187517319043.91,,5,,,,2025-12-23T23:20:00.000Z,1.875440611091236,2202941933.6564307,-16.522,-0.19151689,-1.46887805,-2.66380744,-8.58402483,-25.16272521,-36.11549733,113600960303.73544,3.8477,187544061109.12,,2025-12-23T23:20:00.000Z,,,,,,2025-12-24 04:21:46.073866
3408,USDC,USDC,usd-coin,35779,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'stellar-ecosystem', 'coinbase-ventures-portfolio', 'usd-stablecoin', 'xdc-ecosystem', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'venom-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'hyperevm-ecosystem', 'etherlink-ecosystem', 'unichain-ecosystem', 'vector-smart-chain-ecosystem', 'sophon-ecosystem', 'monad-ecosystem', 'xlayer-ecosystem']",,76935989128.54724,76935989128.54724,False,76935249909.28,,6,60901219650.23,60900634496.84145,,2025-12-23T23:20:00.000Z,0.9999903917623997,19021701350.186165,62.6035,-0.00221915,0.0213458,-0.01058349,0.02859321,-0.00694674,0.01659015,76935249909.28368,2.6058,76935249909.28,,2025-12-23T23:20:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2025-12-24 04:21:46.073866
5426,Solana,SOL,solana,1065,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",,562415281.547072,616723904.8992953,True,76213368361.97,,7,525236893.3,64907606967.01777,,2025-12-23T23:20:00.000Z,123.57777565702041,3060228505.623408,-16.4902,-0.43502782,-1.66917203,-3.92618667,-5.73675652,-36.07783561,-41.67617717,69502029489.10403,2.354,76213368361.97,,2025-12-23T23:20:00.000Z,,,,,,2025-12-24 04:21:46.073866
1958,TRON,TRX,tron,1272,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'made-in-china']",,94687719953.4522,94687719953.4522,True,26838728315.26,,8,94667886298.43,26833106571.716484,,2025-12-23T23:20:00.000Z,0.2834446571155935,446855272.60867953,-27.7961,0.07609443,-0.37505243,0.99027652,3.17236212,-6.65486532,-16.31316233,26838728315.2636,0.909,26838728315.26,,2025-12-23T23:20:00.000Z,,,,,,2025-12-24 04:21:46.073866
74,Dogecoin,DOGE,dogecoin,1361,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'osmosis-ecosystem', 'ftx-bankruptcy-estate', 'animal-memes', 'made-in-america', 'binance-ecosystem', 'binance-listing']",,168019303126.5791,168019303126.5791,True,21714338778.16,,9,,,,2025-12-23T23:20:00.000Z,0.12923716724263437,920443022.4179784,-17.9797,-0.1010297,-2.2174598,-1.84665659,-11.42090595,-34.56364749,-46.43990896,21714338778.160583,0.7355,21714338778.16,,2025-12-23T23:20:00.000Z,,,,,,2025-12-24 04:21:46.073866
2010,Cardano,ADA,cardano,1646,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'iso-20022']",45000000000.0,35925947464.89537,44994433987.369934,False,16267389438.52,,10,37997904336.0,13737848282.627842,,2025-12-23T23:20:00.000Z,0.3615422619402808,457679571.4056804,-25.3013,-0.38351105,-2.70480468,-6.20111977,-11.93243886,-44.92379342,-55.6367283,12988748308.805967,0.4399,16269401787.31,,2025-12-23T23:20:00.000Z,,,,,,2025-12-24 04:21:46.073866
1831,Bitcoin Cash,BCH,bitcoin-cash,1108,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'layer-1', '2017-2018-alt-season', 'made-in-america', 'binance-ecosystem', 'binance-listing']",21000000.0,19970953.125,19970953.125,False,11468641018.11,,11,,,,2025-12-23T23:20:00.000Z,574.2660826614273,372076014.65986747,-20.8635,-0.36809538,-2.67877203,5.19286358,6.14765168,14.21094279,3.165298,11468641018.10874,0.3884,12059587735.89,,2025-12-23T23:20:00.000Z,,,,,,2025-12-24 04:21:46.073866
1975,Chainlink,LINK,chainlink,2173,2017-09-20T00:00:00.000Z,"['platform', 'cosmos-ecosystem', 'defi', 'interoperability', 'iot', 'oracles', 'smart-contracts', 'ethereum-ecosystem', 'tron-ecosystem', 'polkadot', 'tokenized-stock', 'polkadot-ecosystem', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'terra-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'celo-ecosystem', 'defi-2', 'cross-chain', 'cronos-ecosystem', 'cardano', 'injective-ecosystem', 'bnb-chain-ecosystem', 'oasis-ecosystem', 'moonbeam-ecosystem', 'xdc-ecosystem', 'metisdao-ecosystem', 'velas-ecosystem', 'doge-chain-ecosystem', 'aptos-ecosystem', 'sui-ecosystem', 'optimism-ecosystem', 'bitcoin-ecosystem', 'real-world-assets-protocols', 'zksync-era-ecosystem', 'kadena-ecosystem', 'base-ecosystem', 'linea-ecosystem', 'sei-ecosystem', 'toncoin-ecosystem', 'paal-ecosystem', 'blast-ecosystem', 'atomicals-ecosystem', 'move-vm', 'eigenlayer-ecosystem', 'hyperliquid-ecosystem', 'gnosis-chain-ecosystem', 'ronin-ecosystem', 'astar-ecosystem', 'core-ecosystem', 'starknet-ecosystem', 'mantle-ecosystem', 'opbnb-ecosystem', 'scroll-ecosystem', 'merlin-ecosystem', 'x-layer-ecosystem', 'b²-network-ecosystem', 'mode-ecosystem', 'world-chain-mainnet-ecosystem', 'apechain-ecosystem', 'made-in-america', 'btcfi', 'world-liberty-financial-portfolio', 'corn-ecosystem', 'bonk-fun-ecosystem', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'bittensor-ecosystem', 'tokenized-assets', 'xstocks-ecosystem', 'hyperevm-ecosystem', 'etherlink-ecosystem', 'bera-chain-ecosystem', 'abstract-chain-ecosystem', 'unichain-ecosystem', 'soneium-ecosystem', 'fraxtal-ecosystem', 'monad-ecosystem', 'hashkey-chain-ecosystem', 'wlfi-ecosystem', 'plasma-ecosystem', 'x402-ecosystem', 'iso-20022']",1000000000.0,708099970.4525867,1000000000.0,False,12344349249.35,,12,,,,2025-12-23T23:21:00.000Z,12.344349249349946,438456285.37563163,-12.7189,-0.39204146,-1.88295537,-4.41676816,-1.48189361,-31.09860822,-42.98121136,8741033338.721107,0.2961,12344349249.35,,2025-12-23T23:21:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2025-12-24 04:21:46.073866
328,Monero,XMR,monero,346,2014-05-21T00:00:00.000Z,"['mineable', 'pow', 'medium-of-exchange', 'privacy', 'ringct', 'boostvc-portfolio', 'electric-capital-portfolio', 'galaxy-digital-portfolio', 'layer-1', '2017-2018-alt-season', 'binance-ecosystem', 'binance-listing', 'privacy-coins']",,18446744.07370955,18446744.07370955,True,8252829433.69,,13,,,,2025-12-23T23:20:00.000Z,447.3867800580601,138386816.53626642,-18.6138,0.16324408,-3.41979545,3.6189622,15.5195109,38.06970304,53.60857267,8252829433.6920185,0.2795,8252829433.69,,2025-12-23T23:20:00.000Z,,,,,,2025-12-24 04:21:46.073866
32196,Hyperliquid,HYPE,hyperliquid,218,2024-07-15T10:14:50.000Z,"['decentralized-exchange-dex-token', 'defi', 'derivatives', 'layer-1', 'hyperliquid-ecosystem', 'binance-ecosystem', 'binance-listing', 'perp-dex-coins']",999533278.0,336685219.0,999533278.0,False,23997125040.12,,14,333931719.0,8017142992.717108,,2025-12-23T23:21:00.000Z,24.008330256033894,177919859.43442324,-27.5877,-1.885415,-3.6842619,-10.3752986,-24.54782572,-38.81457734,-47.93793944,8083249930.077098,0.2738,23997125040.12,,2025-12-23T23:21:00.000Z,32196.0,Hyperliquid,HYPE,hyperliquid,0x0d01dc56dcaaca66ad901c959b4011ec,2025-12-24 04:21:46.073866
3957,UNUS SED LEO,LEO,unus-sed-leo,65,2019-05-21T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'payments', 'ethereum-ecosystem', 'kenetic-capital-portfolio', 'alameda-research-portfolio']",,921817273.9,985239504.0,False,7766742052.26,,15,,,,2025-12-23T23:20:00.000Z,7.883100526043505,2555585.58004634,-3.8399,0.00778206,-4.71315894,-13.88036147,-16.3392078,-11.95339387,-16.43454149,7266778236.79708,0.2461,7766742052.26,,2025-12-23T23:20:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2af5d2ad76741191d15dfe7bf6ac92d4bd912ca3,2025-12-24 04:21:46.073866
1,Bitcoin,BTC,bitcoin,12503,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",21000000.0,19966175.0,19966175.0,False,1741529445940.71,,1,,,,2025-12-23T23:21:00.000Z,87223.98986990302,43375136485.156136,14.0484,-0.3379987,-1.43849312,-0.6202311,0.30477998,-21.44228622,-22.98869966,1741529445940.711,58.9858,1831703787267.96,,2025-12-23T23:21:00.000Z,,,,,,2025-12-24 04:22:47.411019
1027,Ethereum,ETH,ethereum,11293,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'ethereum-pow-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', 'sora-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'sophon-ecosystem']",,120694996.47928987,120694996.47928987,True,356906920710.32,,2,,,,2025-12-23T23:21:00.000Z,2957.0979006702855,21122510669.44765,3.6072,-0.17325207,-1.60672195,0.06624201,5.64198947,-24.78895257,-28.82147922,356906920710.3156,12.0885,356906920710.32,,2025-12-23T23:21:00.000Z,,,,,,2025-12-24 04:22:47.411019
825,Tether USDt,USDT,tether,163957,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'rsk-rbtc-ecosystem', 'venom-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'peaq-ecosystem', 'apertum-ecosystem', 'etherlink-ecosystem', 'duckchain-ecosystem', 'onus-ecosystem', 'sophon-ecosystem', 'zedxion-smart-chain-ecosystem', 'xlayer-ecosystem']",,186906835256.83847,188851514010.53958,True,188801935751.92,,3,,,,2025-12-23T23:21:00.000Z,0.9997374749210722,76761457022.76628,-9.152,0.01780192,0.0334381,-0.01470082,-1.961e-05,-0.08257457,-0.05576767,186857767525.16052,6.3289,188801935751.92,,2025-12-23T23:21:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2025-12-24 04:22:47.411019
1839,BNB,BNB,bnb,3020,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate', 'binance-ecosystem', 'binance-listing', 'etherlink-ecosystem', 'made-in-china']",137734886.82999998,137734886.82999998,137734886.82999998,False,115984327618.46,,4,,,,2025-12-23T23:22:00.000Z,842.0838778603647,1696102703.295339,-13.4738,-0.09282016,-1.91614375,-3.53532481,-0.61764664,-23.98484787,-17.23682542,115984327618.46486,3.9284,115984327618.46,,2025-12-23T23:22:00.000Z,,,,,,2025-12-24 04:22:47.411019
52,XRP,XRP,xrp,1774,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'xrp-ecosystem', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'klaytn-ecosystem', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'iso-20022']",100000000000.0,60572944636.0,99985740916.0,False,187508173820.24,,5,,,,2025-12-23T23:21:00.000Z,1.8753491458123892,2202991185.5345182,-16.515,-0.19421767,-1.47513938,-2.73349362,-8.58262702,-25.15603631,-36.08459833,113595419982.46375,3.8475,187534914581.24,,2025-12-23T23:21:00.000Z,,,,,,2025-12-24 04:22:47.411019
3408,USDC,USDC,usd-coin,35779,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'stellar-ecosystem', 'coinbase-ventures-portfolio', 'usd-stablecoin', 'xdc-ecosystem', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'venom-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'hyperevm-ecosystem', 'etherlink-ecosystem', 'unichain-ecosystem', 'vector-smart-chain-ecosystem', 'sophon-ecosystem', 'monad-ecosystem', 'xlayer-ecosystem']",,76935989128.54724,76935989128.54724,False,76933301395.64,,6,60901219650.23,60899092086.60143,,2025-12-23T23:21:00.000Z,0.9999650653362808,19021374299.20004,62.6255,0.01220621,0.02278818,0.01125394,-0.00945623,-0.03007112,0.02045242,76933301395.63913,2.6057,76933301395.64,,2025-12-23T23:21:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2025-12-24 04:22:47.411019
5426,Solana,SOL,solana,1065,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",,562415281.547072,616723904.8992953,True,76200673235.26,,7,525236893.3,64896795080.43394,,2025-12-23T23:21:00.000Z,123.55719087571173,3059909006.7009597,-16.501,-0.45347089,-1.70796857,-4.03380803,-5.6635591,-36.08842911,-41.65135932,69490452293.52873,2.3536,76200673235.26,,2025-12-23T23:21:00.000Z,,,,,,2025-12-24 04:22:47.411019
1958,TRON,TRX,tron,1272,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'made-in-china']",,94687719953.4522,94687719953.4522,True,26839148851.33,,8,94667886298.43,26833527019.693325,,2025-12-23T23:21:00.000Z,0.28344909841024246,446876000.63323927,-27.7709,0.07865492,-0.37193189,1.00479434,3.19555521,-6.66942096,-16.31028583,26839148851.32755,0.909,26839148851.33,,2025-12-23T23:21:00.000Z,,,,,,2025-12-24 04:22:47.411019
74,Dogecoin,DOGE,dogecoin,1361,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'osmosis-ecosystem', 'ftx-bankruptcy-estate', 'animal-memes', 'made-in-america', 'binance-ecosystem', 'binance-listing']",,168019303126.5791,168019303126.5791,True,21713527009.35,,9,,,,2025-12-23T23:21:00.000Z,0.12923233584056562,920389546.743706,-17.9785,-0.10323755,-2.21440137,-1.89143748,-11.26794772,-34.58517469,-46.41410777,21713527009.351868,0.7354,21713527009.35,,2025-12-23T23:21:00.000Z,,,,,,2025-12-24 04:22:47.411019
2010,Cardano,ADA,cardano,1646,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'iso-20022']",45000000000.0,35925947464.89537,44994433987.369934,False,16265693014.94,,10,37997904336.0,13736415648.965935,,2025-12-23T23:21:00.000Z,0.36150455897515826,457706397.03731227,-25.2825,-0.36814682,-2.71446773,-6.26589202,-11.8220892,-44.94226771,-55.62254584,12987393794.061707,0.4399,16267705153.88,,2025-12-23T23:21:00.000Z,,,,,,2025-12-24 04:22:47.411019
1831,Bitcoin Cash,BCH,bitcoin-cash,1108,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'layer-1', '2017-2018-alt-season', 'made-in-america', 'binance-ecosystem', 'binance-listing']",21000000.0,19970953.125,19970953.125,False,11467883280.58,,11,,,,2025-12-23T23:21:00.000Z,574.228140680176,372085484.7025771,-20.8599,-0.35521409,-2.67999166,5.16186696,6.31162513,14.2245928,3.18222077,11467883280.5797,0.3884,12058790954.28,,2025-12-23T23:21:00.000Z,,,,,,2025-12-24 04:22:47.411019
1975,Chainlink,LINK,chainlink,2173,2017-09-20T00:00:00.000Z,"['platform', 'cosmos-ecosystem', 'defi', 'interoperability', 'iot', 'oracles', 'smart-contracts', 'ethereum-ecosystem', 'tron-ecosystem', 'polkadot', 'tokenized-stock', 'polkadot-ecosystem', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'terra-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'celo-ecosystem', 'defi-2', 'cross-chain', 'cronos-ecosystem', 'cardano', 'injective-ecosystem', 'bnb-chain-ecosystem', 'oasis-ecosystem', 'moonbeam-ecosystem', 'xdc-ecosystem', 'metisdao-ecosystem', 'velas-ecosystem', 'doge-chain-ecosystem', 'aptos-ecosystem', 'sui-ecosystem', 'optimism-ecosystem', 'bitcoin-ecosystem', 'real-world-assets-protocols', 'zksync-era-ecosystem', 'kadena-ecosystem', 'base-ecosystem', 'linea-ecosystem', 'sei-ecosystem', 'toncoin-ecosystem', 'paal-ecosystem', 'blast-ecosystem', 'atomicals-ecosystem', 'move-vm', 'eigenlayer-ecosystem', 'hyperliquid-ecosystem', 'gnosis-chain-ecosystem', 'ronin-ecosystem', 'astar-ecosystem', 'core-ecosystem', 'starknet-ecosystem', 'mantle-ecosystem', 'opbnb-ecosystem', 'scroll-ecosystem', 'merlin-ecosystem', 'x-layer-ecosystem', 'b²-network-ecosystem', 'mode-ecosystem', 'world-chain-mainnet-ecosystem', 'apechain-ecosystem', 'made-in-america', 'btcfi', 'world-liberty-financial-portfolio', 'corn-ecosystem', 'bonk-fun-ecosystem', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'bittensor-ecosystem', 'tokenized-assets', 'xstocks-ecosystem', 'hyperevm-ecosystem', 'etherlink-ecosystem', 'bera-chain-ecosystem', 'abstract-chain-ecosystem', 'unichain-ecosystem', 'soneium-ecosystem', 'fraxtal-ecosystem', 'monad-ecosystem', 'hashkey-chain-ecosystem', 'wlfi-ecosystem', 'plasma-ecosystem', 'x402-ecosystem', 'iso-20022']",1000000000.0,708099970.4525867,1000000000.0,False,12344615951.5,,12,,,,2025-12-23T23:22:00.000Z,12.344615951497122,438631457.11998713,-12.6728,-0.34605598,-1.91767164,-4.40206648,-1.48337842,-31.09680548,-42.98017748,8741222190.503641,0.2961,12344615951.5,,2025-12-23T23:22:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2025-12-24 04:22:47.411019
